"location"	"sample_collect_date"	"shot_1"	"shot_2"	"shot_3"	"shot_4"
"Potlatch"	2022-10-04	0	0	0	4
"Potlatch"	2022-10-05	0	0	0	4
"Potlatch"	2022-10-06	0	0	0	2
"Potlatch"	2022-10-07	0	0	0	0
"Potlatch"	2022-10-08	0	0	0	0
"Potlatch"	2022-10-09	0	0	0	0
"Potlatch"	2022-10-10	0	0	0	0
"Potlatch"	2022-10-11	0	0	0	8
"Potlatch"	2022-10-12	0	0	0	1
"Potlatch"	2022-10-13	0	0	0	5
"Potlatch"	2022-10-14	0	0	0	3
"Potlatch"	2022-10-15	0	0	0	0
"Potlatch"	2022-10-16	0	0	0	2
"Potlatch"	2022-10-17	0	0	0	2
"Potlatch"	2022-10-18	0	0	0	5
"Potlatch"	2022-10-19	0	0	1	1
"Potlatch"	2022-10-20	1	0	0	4
"Potlatch"	2022-10-21	0	0	0	2
"Potlatch"	2022-10-22	0	0	0	0
"Potlatch"	2022-10-23	0	0	0	0
"Potlatch"	2022-10-24	1	0	1	0
"Potlatch"	2022-10-25	2	0	0	9
"Potlatch"	2022-10-26	1	0	0	7
"Potlatch"	2022-10-27	1	0	0	6
"Potlatch"	2022-10-28	0	0	2	5
"Potlatch"	2022-10-29	0	0	0	1
"Potlatch"	2022-10-30	0	0	0	0
"Potlatch"	2022-10-31	0	1	0	0
"Potlatch"	2022-11-01	0	0	1	4
"Potlatch"	2022-11-02	0	0	1	2
"Potlatch"	2022-11-03	0	0	1	5
"Potlatch"	2022-11-04	0	0	0	3
"Potlatch"	2022-11-05	0	0	0	0
"Potlatch"	2022-11-06	0	0	0	0
"Potlatch"	2022-11-07	0	0	0	1
"Potlatch"	2022-11-08	0	0	0	5
"Potlatch"	2022-11-09	1	0	1	2
"Potlatch"	2022-11-10	0	2	0	1
"Potlatch"	2022-11-11	0	0	0	0
"Potlatch"	2022-11-12	0	0	0	2
"Potlatch"	2022-11-13	0	0	0	0
"Potlatch"	2022-11-14	0	0	0	2
"Potlatch"	2022-11-15	0	0	0	3
"Potlatch"	2022-11-16	0	0	1	1
"Potlatch"	2022-11-17	0	0	0	2
"Potlatch"	2022-11-18	0	0	0	2
"Potlatch"	2022-11-19	0	0	0	0
"Potlatch"	2022-11-20	0	0	0	0
"Potlatch"	2022-11-21	0	0	0	1
"Potlatch"	2022-11-22	0	0	0	1
"Potlatch"	2022-11-23	1	0	0	0
"Potlatch"	2022-11-24	0	0	0	0
"Potlatch"	2022-11-25	0	0	0	0
"Potlatch"	2022-11-26	0	0	0	1
"Potlatch"	2022-11-27	0	0	0	0
"Potlatch"	2022-11-28	0	0	0	0
"Potlatch"	2022-11-29	0	0	0	1
"Potlatch"	2022-11-30	0	0	0	0
"Potlatch"	2022-12-01	0	0	0	0
"Potlatch"	2022-12-02	0	0	0	2
"Potlatch"	2022-12-03	0	0	0	0
"Potlatch"	2022-12-04	0	0	0	0
"Potlatch"	2022-12-05	0	0	0	0
"Potlatch"	2022-12-06	0	0	0	0
"Potlatch"	2022-12-07	0	0	0	1
"Potlatch"	2022-12-08	0	0	0	1
"Potlatch"	2022-12-09	0	0	0	6
"Potlatch"	2022-12-10	0	0	0	0
"Potlatch"	2022-12-11	0	0	0	0
"Potlatch"	2022-12-12	0	0	0	0
"Potlatch"	2022-12-13	0	0	0	1
"Potlatch"	2022-12-14	0	0	0	0
"Potlatch"	2022-12-15	0	0	0	2
"Potlatch"	2022-12-16	0	0	0	5
"Potlatch"	2022-12-17	0	0	0	0
"Potlatch"	2022-12-18	0	0	0	0
"Potlatch"	2022-12-19	0	0	0	0
"Potlatch"	2022-12-20	0	0	0	1
"Potlatch"	2022-12-21	0	0	0	0
"Potlatch"	2022-12-22	0	0	0	1
"Potlatch"	2022-12-23	0	0	0	0
"Potlatch"	2022-12-24	0	0	0	0
"Potlatch"	2022-12-25	0	0	0	0
"Potlatch"	2022-12-26	0	0	0	0
"Potlatch"	2022-12-27	0	0	0	0
"Potlatch"	2022-12-28	0	0	0	0
"Potlatch"	2022-12-29	0	0	0	0
"Potlatch"	2022-12-30	0	0	0	1
"Potlatch"	2022-12-31	0	0	0	0
"Potlatch"	2023-01-01	0	0	0	0
"Potlatch"	2023-01-02	0	0	0	0
"Potlatch"	2023-01-03	0	0	0	0
"Potlatch"	2023-01-04	1	0	0	2
"Troy"	2020-12-15	0	0	0	0
"Troy"	2020-12-16	0	0	0	0
"Troy"	2020-12-17	0	0	0	0
"Troy"	2020-12-18	5	0	0	0
"Troy"	2020-12-19	4	0	0	0
"Troy"	2020-12-20	16	0	0	0
"Troy"	2020-12-21	3	0	0	0
"Troy"	2020-12-22	9	0	0	0
"Troy"	2020-12-23	0	0	0	0
"Troy"	2020-12-24	0	0	0	0
"Troy"	2020-12-25	0	0	0	0
"Troy"	2020-12-26	0	0	0	0
"Troy"	2020-12-27	0	0	0	0
"Troy"	2020-12-28	1	0	0	0
"Troy"	2020-12-29	0	0	0	0
"Troy"	2020-12-30	1	0	0	0
"Troy"	2020-12-31	1	0	0	0
"Troy"	2021-01-01	0	0	0	0
"Troy"	2021-01-02	0	0	0	0
"Troy"	2021-01-03	0	0	0	0
"Troy"	2021-01-04	0	0	0	0
"Troy"	2021-01-05	10	0	0	0
"Troy"	2021-01-06	0	0	0	0
"Troy"	2021-01-07	0	0	0	0
"Troy"	2021-01-08	0	7	0	0
"Troy"	2021-01-09	0	5	0	0
"Troy"	2021-01-10	0	16	0	0
"Troy"	2021-01-11	1	3	0	0
"Troy"	2021-01-12	2	6	0	0
"Troy"	2021-01-13	0	0	0	0
"Troy"	2021-01-14	3	0	0	0
"Troy"	2021-01-15	1	0	0	0
"Troy"	2021-01-16	0	0	0	0
"Troy"	2021-01-17	0	0	0	0
"Troy"	2021-01-18	1	1	0	0
"Troy"	2021-01-19	5	0	0	0
"Troy"	2021-01-20	4	0	0	0
"Troy"	2021-01-21	34	0	0	0
"Troy"	2021-01-22	32	0	0	0
"Troy"	2021-01-23	1	0	0	0
"Troy"	2021-01-24	1	0	0	0
"Troy"	2021-01-25	2	0	0	0
"Troy"	2021-01-26	7	7	0	0
"Troy"	2021-01-27	2	0	0	0
"Troy"	2021-01-28	0	1	0	0
"Troy"	2021-01-29	2	1	0	0
"Troy"	2021-01-30	0	0	0	0
"Troy"	2021-01-31	0	0	0	0
"Troy"	2021-02-01	24	0	0	0
"Troy"	2021-02-02	9	4	0	0
"Troy"	2021-02-03	3	1	0	0
"Troy"	2021-02-04	16	3	0	0
"Troy"	2021-02-05	1	0	0	0
"Troy"	2021-02-06	27	0	0	0
"Troy"	2021-02-07	0	0	0	0
"Troy"	2021-02-08	1	0	0	0
"Troy"	2021-02-09	27	1	0	0
"Troy"	2021-02-10	7	0	0	0
"Troy"	2021-02-11	13	2	0	0
"Troy"	2021-02-12	10	2	0	0
"Troy"	2021-02-13	3	0	0	0
"Troy"	2021-02-14	0	0	0	0
"Troy"	2021-02-15	1	0	0	0
"Troy"	2021-02-16	8	6	0	0
"Troy"	2021-02-17	5	5	0	0
"Troy"	2021-02-18	52	32	0	0
"Troy"	2021-02-19	26	32	0	0
"Troy"	2021-02-20	0	0	0	0
"Troy"	2021-02-21	0	0	0	0
"Troy"	2021-02-22	0	1	0	0
"Troy"	2021-02-23	19	7	0	0
"Troy"	2021-02-24	3	3	0	0
"Troy"	2021-02-25	22	0	0	0
"Troy"	2021-02-26	9	1	0	0
"Troy"	2021-02-27	16	26	0	0
"Troy"	2021-02-28	0	0	0	0
"Troy"	2021-03-01	1	23	0	0
"Troy"	2021-03-02	6	14	0	0
"Troy"	2021-03-03	3	9	0	0
"Troy"	2021-03-04	4	17	0	0
"Troy"	2021-03-05	5	1	0	0
"Troy"	2021-03-06	1	0	0	0
"Troy"	2021-03-07	1	0	0	0
"Troy"	2021-03-08	7	1	0	0
"Troy"	2021-03-09	16	21	0	0
"Troy"	2021-03-10	11	1	0	0
"Troy"	2021-03-11	14	60	0	0
"Troy"	2021-03-12	9	29	0	0
"Troy"	2021-03-13	2	1	0	0
"Troy"	2021-03-14	0	0	0	0
"Troy"	2021-03-15	10	2	0	0
"Troy"	2021-03-16	4	23	0	0
"Troy"	2021-03-17	14	4	0	0
"Troy"	2021-03-18	31	25	0	0
"Troy"	2021-03-19	38	0	0	0
"Troy"	2021-03-20	5	0	0	0
"Troy"	2021-03-21	0	0	0	0
"Troy"	2021-03-22	5	0	0	0
"Troy"	2021-03-23	2	5	0	0
"Troy"	2021-03-24	8	4	0	0
"Troy"	2021-03-25	6	11	0	0
"Troy"	2021-03-26	8	13	0	0
"Troy"	2021-03-27	2	14	0	0
"Troy"	2021-03-28	0	0	0	0
"Troy"	2021-03-29	2	4	0	0
"Troy"	2021-03-30	4	5	0	0
"Troy"	2021-03-31	8	8	0	0
"Troy"	2021-04-01	13	2	0	0
"Troy"	2021-04-02	9	4	0	0
"Troy"	2021-04-03	0	1	0	0
"Troy"	2021-04-04	0	1	0	0
"Troy"	2021-04-05	1	9	0	0
"Troy"	2021-04-06	4	8	0	0
"Troy"	2021-04-07	9	11	0	0
"Troy"	2021-04-08	18	30	0	0
"Troy"	2021-04-09	8	38	0	0
"Troy"	2021-04-10	0	6	0	0
"Troy"	2021-04-11	0	0	0	0
"Troy"	2021-04-12	0	4	0	0
"Troy"	2021-04-13	4	4	0	0
"Troy"	2021-04-14	5	9	0	0
"Troy"	2021-04-15	7	5	0	0
"Troy"	2021-04-16	12	13	0	0
"Troy"	2021-04-17	9	1	0	0
"Troy"	2021-04-18	0	0	0	0
"Troy"	2021-04-19	1	3	0	0
"Troy"	2021-04-20	2	3	0	0
"Troy"	2021-04-21	5	5	0	0
"Troy"	2021-04-22	1	12	0	0
"Troy"	2021-04-23	2	7	0	0
"Troy"	2021-04-24	0	1	0	0
"Troy"	2021-04-25	0	0	0	0
"Troy"	2021-04-26	2	2	0	0
"Troy"	2021-04-27	0	0	0	0
"Troy"	2021-04-28	0	2	0	0
"Troy"	2021-04-29	4	9	0	0
"Troy"	2021-04-30	18	3	0	0
"Troy"	2021-05-01	1	0	0	0
"Troy"	2021-05-02	0	0	0	0
"Troy"	2021-05-03	0	2	0	0
"Troy"	2021-05-04	2	5	0	0
"Troy"	2021-05-05	2	8	0	0
"Troy"	2021-05-06	3	4	0	0
"Troy"	2021-05-07	5	1	0	0
"Troy"	2021-05-08	2	4	0	0
"Troy"	2021-05-09	0	0	0	0
"Troy"	2021-05-10	1	2	0	0
"Troy"	2021-05-11	3	0	0	0
"Troy"	2021-05-12	3	6	0	0
"Troy"	2021-05-13	1	8	0	0
"Troy"	2021-05-14	4	9	0	0
"Troy"	2021-05-15	2	4	0	0
"Troy"	2021-05-16	0	0	0	0
"Troy"	2021-05-17	2	0	0	0
"Troy"	2021-05-18	1	3	0	0
"Troy"	2021-05-19	2	5	0	0
"Troy"	2021-05-20	4	2	0	0
"Troy"	2021-05-21	1	12	0	0
"Troy"	2021-05-22	0	0	0	0
"Troy"	2021-05-23	0	0	0	0
"Troy"	2021-05-24	0	2	0	0
"Troy"	2021-05-25	2	0	0	0
"Troy"	2021-05-26	6	0	0	0
"Troy"	2021-05-27	2	3	0	0
"Troy"	2021-05-28	2	5	0	0
"Troy"	2021-05-29	3	1	0	0
"Troy"	2021-05-30	0	0	0	0
"Troy"	2021-05-31	0	0	0	0
"Troy"	2021-06-01	1	1	0	0
"Troy"	2021-06-02	3	2	0	0
"Troy"	2021-06-03	2	4	0	0
"Troy"	2021-06-04	1	7	0	0
"Troy"	2021-06-05	0	3	0	0
"Troy"	2021-06-06	0	0	0	0
"Troy"	2021-06-07	0	4	0	0
"Troy"	2021-06-08	1	0	0	0
"Troy"	2021-06-09	0	3	0	0
"Troy"	2021-06-10	2	2	0	0
"Troy"	2021-06-11	2	2	0	0
"Troy"	2021-06-12	2	0	0	0
"Troy"	2021-06-13	0	0	0	0
"Troy"	2021-06-14	1	0	0	0
"Troy"	2021-06-15	3	2	0	0
"Troy"	2021-06-16	2	2	0	0
"Troy"	2021-06-17	1	3	0	0
"Troy"	2021-06-18	0	0	0	0
"Troy"	2021-06-19	0	0	0	0
"Troy"	2021-06-20	0	0	0	0
"Troy"	2021-06-21	1	0	0	0
"Troy"	2021-06-22	2	1	0	0
"Troy"	2021-06-23	0	2	0	0
"Troy"	2021-06-24	0	3	0	0
"Troy"	2021-06-25	1	2	0	0
"Troy"	2021-06-26	0	1	0	0
"Troy"	2021-06-27	0	0	0	0
"Troy"	2021-06-28	1	1	0	0
"Troy"	2021-06-29	1	0	0	0
"Troy"	2021-06-30	1	1	0	0
"Troy"	2021-07-01	2	1	0	0
"Troy"	2021-07-02	0	0	0	0
"Troy"	2021-07-03	4	2	0	0
"Troy"	2021-07-04	0	0	0	0
"Troy"	2021-07-05	0	2	0	0
"Troy"	2021-07-06	1	1	0	0
"Troy"	2021-07-07	1	1	0	0
"Troy"	2021-07-08	1	0	0	0
"Troy"	2021-07-09	0	1	0	0
"Troy"	2021-07-10	0	0	0	0
"Troy"	2021-07-11	0	0	0	0
"Troy"	2021-07-12	0	0	0	0
"Troy"	2021-07-13	0	2	0	0
"Troy"	2021-07-14	1	1	0	0
"Troy"	2021-07-15	1	0	0	0
"Troy"	2021-07-16	3	1	0	0
"Troy"	2021-07-17	1	0	0	0
"Troy"	2021-07-18	1	0	0	0
"Troy"	2021-07-19	0	0	0	0
"Troy"	2021-07-20	1	2	0	0
"Troy"	2021-07-21	0	1	0	0
"Troy"	2021-07-22	2	1	0	0
"Troy"	2021-07-23	0	0	0	0
"Troy"	2021-07-24	0	1	0	0
"Troy"	2021-07-25	0	0	0	0
"Troy"	2021-07-26	0	1	0	0
"Troy"	2021-07-27	0	1	0	0
"Troy"	2021-07-28	3	1	0	0
"Troy"	2021-07-29	2	1	0	0
"Troy"	2021-07-30	3	0	0	0
"Troy"	2021-07-31	0	2	0	0
"Troy"	2021-08-01	0	0	0	0
"Troy"	2021-08-02	5	0	0	0
"Troy"	2021-08-03	1	0	0	0
"Troy"	2021-08-04	2	0	0	0
"Troy"	2021-08-05	3	2	0	0
"Troy"	2021-08-06	1	1	0	0
"Troy"	2021-08-07	1	1	0	0
"Troy"	2021-08-08	0	0	0	0
"Troy"	2021-08-09	2	1	0	0
"Troy"	2021-08-10	0	0	0	0
"Troy"	2021-08-11	0	1	0	0
"Troy"	2021-08-12	1	0	0	0
"Troy"	2021-08-13	7	1	0	0
"Troy"	2021-08-14	6	2	0	0
"Troy"	2021-08-15	2	1	0	0
"Troy"	2021-08-16	0	0	0	0
"Troy"	2021-08-17	0	1	0	0
"Troy"	2021-08-18	0	0	0	0
"Troy"	2021-08-19	1	3	0	0
"Troy"	2021-08-20	4	4	4	0
"Troy"	2021-08-21	2	1	0	0
"Troy"	2021-08-22	1	0	0	0
"Troy"	2021-08-23	3	3	0	0
"Troy"	2021-08-24	1	0	2	0
"Troy"	2021-08-25	2	2	0	0
"Troy"	2021-08-26	0	1	0	0
"Troy"	2021-08-27	3	0	1	0
"Troy"	2021-08-28	4	3	0	0
"Troy"	2021-08-29	0	0	0	0
"Troy"	2021-08-30	0	3	0	0
"Troy"	2021-08-31	3	0	0	0
"Troy"	2021-09-01	1	1	3	0
"Troy"	2021-09-02	2	0	0	0
"Troy"	2021-09-03	3	0	5	0
"Troy"	2021-09-04	2	3	0	0
"Troy"	2021-09-05	0	0	0	0
"Troy"	2021-09-06	0	0	0	0
"Troy"	2021-09-07	1	3	0	0
"Troy"	2021-09-08	1	0	0	0
"Troy"	2021-09-09	1	0	1	0
"Troy"	2021-09-10	2	3	1	0
"Troy"	2021-09-11	1	4	0	0
"Troy"	2021-09-12	1	1	0	0
"Troy"	2021-09-13	0	0	0	0
"Troy"	2021-09-14	1	1	0	0
"Troy"	2021-09-15	1	2	0	0
"Troy"	2021-09-16	3	0	0	0
"Troy"	2021-09-17	1	0	2	0
"Troy"	2021-09-18	1	2	0	0
"Troy"	2021-09-19	2	1	0	0
"Troy"	2021-09-20	1	1	2	0
"Troy"	2021-09-21	1	0	1	0
"Troy"	2021-09-22	1	1	0	0
"Troy"	2021-09-23	3	2	0	0
"Troy"	2021-09-24	0	2	0	0
"Troy"	2021-09-25	0	2	1	0
"Troy"	2021-09-26	0	0	0	0
"Troy"	2021-09-27	1	0	2	0
"Troy"	2021-09-28	1	0	6	0
"Troy"	2021-09-29	1	0	4	0
"Troy"	2021-09-30	1	3	7	0
"Troy"	2021-10-01	2	4	5	0
"Troy"	2021-10-02	5	0	0	0
"Troy"	2021-10-03	1	1	1	0
"Troy"	2021-10-04	1	1	1	0
"Troy"	2021-10-05	1	1	3	0
"Troy"	2021-10-06	4	1	7	0
"Troy"	2021-10-07	0	3	4	0
"Troy"	2021-10-08	1	0	0	0
"Troy"	2021-10-09	0	0	1	0
"Troy"	2021-10-10	0	0	2	0
"Troy"	2021-10-11	0	0	5	0
"Troy"	2021-10-12	1	1	2	0
"Troy"	2021-10-13	1	0	1	0
"Troy"	2021-10-14	3	3	6	0
"Troy"	2021-10-15	0	1	6	0
"Troy"	2021-10-16	1	1	0	0
"Troy"	2021-10-17	0	0	0	0
"Troy"	2021-10-18	0	1	5	0
"Troy"	2021-10-19	1	1	5	0
"Troy"	2021-10-20	0	0	2	0
"Troy"	2021-10-21	1	1	3	0
"Troy"	2021-10-22	1	1	7	0
"Troy"	2021-10-23	0	2	6	0
"Troy"	2021-10-24	0	1	2	0
"Troy"	2021-10-25	0	5	8	0
"Troy"	2021-10-26	0	1	13	0
"Troy"	2021-10-27	1	2	19	0
"Troy"	2021-10-28	0	0	6	0
"Troy"	2021-10-29	0	2	4	0
"Troy"	2021-10-30	1	1	3	0
"Troy"	2021-10-31	0	0	0	0
"Troy"	2021-11-01	1	2	7	0
"Troy"	2021-11-02	1	1	3	0
"Troy"	2021-11-03	1	1	7	1
"Troy"	2021-11-04	0	0	7	0
"Troy"	2021-11-05	2	1	44	0
"Troy"	2021-11-06	4	2	2	0
"Troy"	2021-11-07	0	0	0	0
"Troy"	2021-11-08	3	1	5	0
"Troy"	2021-11-09	0	1	2	0
"Troy"	2021-11-10	1	3	7	0
"Troy"	2021-11-11	0	1	5	0
"Troy"	2021-11-12	5	2	7	0
"Troy"	2021-11-13	0	0	1	0
"Troy"	2021-11-14	0	0	0	0
"Troy"	2021-11-15	0	0	3	0
"Troy"	2021-11-16	2	1	6	0
"Troy"	2021-11-17	0	3	4	0
"Troy"	2021-11-18	1	1	12	0
"Troy"	2021-11-19	3	0	8	0
"Troy"	2021-11-20	4	0	0	0
"Troy"	2021-11-21	0	0	0	0
"Troy"	2021-11-22	1	1	7	0
"Troy"	2021-11-23	0	1	6	0
"Troy"	2021-11-24	1	2	6	0
"Troy"	2021-11-25	0	0	0	0
"Troy"	2021-11-26	2	0	2	0
"Troy"	2021-11-27	3	0	3	0
"Troy"	2021-11-28	1	0	0	0
"Troy"	2021-11-29	0	0	5	0
"Troy"	2021-11-30	1	0	2	0
"Troy"	2021-12-01	1	0	7	1
"Troy"	2021-12-02	1	1	12	0
"Troy"	2021-12-03	1	1	2	0
"Troy"	2021-12-04	1	4	2	0
"Troy"	2021-12-05	2	0	0	0
"Troy"	2021-12-06	0	0	5	0
"Troy"	2021-12-07	1	0	4	0
"Troy"	2021-12-08	2	3	11	0
"Troy"	2021-12-09	1	2	12	0
"Troy"	2021-12-10	1	3	6	0
"Troy"	2021-12-11	0	3	3	0
"Troy"	2021-12-12	0	0	1	0
"Troy"	2021-12-13	2	1	5	0
"Troy"	2021-12-14	0	0	8	1
"Troy"	2021-12-15	0	0	4	0
"Troy"	2021-12-16	1	1	6	0
"Troy"	2021-12-17	1	3	4	0
"Troy"	2021-12-18	1	2	1	0
"Troy"	2021-12-19	0	0	0	0
"Troy"	2021-12-20	0	3	6	0
"Troy"	2021-12-21	4	1	7	0
"Troy"	2021-12-22	0	0	6	0
"Troy"	2021-12-23	1	1	6	0
"Troy"	2021-12-24	0	0	1	0
"Troy"	2021-12-25	0	0	0	0
"Troy"	2021-12-26	0	0	0	0
"Troy"	2021-12-27	0	0	3	0
"Troy"	2021-12-28	0	2	2	0
"Troy"	2021-12-29	0	1	5	0
"Troy"	2021-12-30	4	0	2	0
"Troy"	2021-12-31	0	0	4	0
"Troy"	2022-01-01	3	0	0	0
"Troy"	2022-01-02	0	0	1	0
"Troy"	2022-01-03	0	0	2	0
"Troy"	2022-01-04	4	1	4	0
"Troy"	2022-01-05	1	0	6	0
"Troy"	2022-01-06	0	0	2	0
"Troy"	2022-01-07	1	0	2	0
"Troy"	2022-01-08	1	0	0	0
"Troy"	2022-01-09	0	0	2	0
"Troy"	2022-01-10	2	1	0	0
"Troy"	2022-01-11	0	1	7	0
"Troy"	2022-01-12	1	1	1	0
"Troy"	2022-01-13	0	1	2	0
"Troy"	2022-01-14	0	0	3	0
"Troy"	2022-01-15	0	0	3	0
"Troy"	2022-01-16	1	0	0	0
"Troy"	2022-01-17	0	0	0	0
"Troy"	2022-01-18	0	0	0	0
"Troy"	2022-01-19	0	1	0	0
"Troy"	2022-01-20	1	0	7	0
"Troy"	2022-01-21	0	0	5	0
"Troy"	2022-01-22	0	3	0	0
"Troy"	2022-01-23	2	0	0	0
"Troy"	2022-01-24	0	0	0	0
"Troy"	2022-01-25	0	1	0	0
"Troy"	2022-01-26	1	3	1	0
"Troy"	2022-01-27	0	0	0	0
"Troy"	2022-01-28	2	2	1	0
"Troy"	2022-01-29	0	1	1	0
"Troy"	2022-01-30	0	0	0	0
"Troy"	2022-01-31	0	2	1	0
"Troy"	2022-02-01	0	0	0	0
"Troy"	2022-02-02	2	0	0	0
"Troy"	2022-02-03	1	0	3	0
"Troy"	2022-02-04	0	0	0	0
"Troy"	2022-02-05	1	0	1	0
"Troy"	2022-02-06	0	0	0	0
"Troy"	2022-02-07	0	0	0	0
"Troy"	2022-02-08	0	0	0	0
"Troy"	2022-02-09	0	0	2	0
"Troy"	2022-02-10	0	0	1	0
"Troy"	2022-02-11	0	0	2	0
"Troy"	2022-02-12	0	0	1	0
"Troy"	2022-02-13	0	2	0	0
"Troy"	2022-02-14	0	0	0	0
"Troy"	2022-02-15	0	0	1	0
"Troy"	2022-02-16	1	0	2	0
"Troy"	2022-02-17	0	1	1	0
"Troy"	2022-02-18	0	0	1	0
"Troy"	2022-02-19	0	0	0	0
"Troy"	2022-02-20	0	0	0	0
"Troy"	2022-02-21	0	0	0	0
"Troy"	2022-02-22	0	0	0	0
"Troy"	2022-02-23	0	1	2	0
"Troy"	2022-02-24	0	0	2	0
"Troy"	2022-02-25	0	1	0	0
"Troy"	2022-02-26	0	1	0	0
"Troy"	2022-02-27	0	0	0	0
"Troy"	2022-02-28	0	1	0	0
"Troy"	2022-03-01	0	0	0	0
"Troy"	2022-03-02	1	0	3	0
"Troy"	2022-03-03	0	0	0	0
"Troy"	2022-03-04	0	0	0	0
"Troy"	2022-03-05	0	0	0	0
"Troy"	2022-03-06	0	0	0	0
"Troy"	2022-03-07	0	0	0	0
"Troy"	2022-03-08	0	0	0	0
"Troy"	2022-03-09	0	0	0	0
"Troy"	2022-03-10	0	0	0	0
"Troy"	2022-03-11	0	0	0	0
"Troy"	2022-03-12	0	0	0	0
"Troy"	2022-03-13	0	0	0	0
"Troy"	2022-03-14	0	0	0	0
"Troy"	2022-03-15	0	0	0	0
"Troy"	2022-03-16	0	0	0	0
"Troy"	2022-03-17	0	0	0	0
"Troy"	2022-03-18	0	0	0	0
"Troy"	2022-03-19	0	1	0	0
"Troy"	2022-03-20	0	0	0	0
"Troy"	2022-03-21	0	0	0	0
"Troy"	2022-03-22	0	0	0	0
"Troy"	2022-03-23	1	0	0	0
"Troy"	2022-03-24	0	0	0	0
"Troy"	2022-03-25	1	0	1	0
"Troy"	2022-03-26	0	0	0	0
"Troy"	2022-03-27	0	0	0	0
"Troy"	2022-03-28	0	0	0	0
"Troy"	2022-03-29	0	0	0	0
"Troy"	2022-03-30	0	0	0	0
"Troy"	2022-03-31	0	0	3	3
"Troy"	2022-04-01	0	0	0	3
"Troy"	2022-04-02	0	0	1	3
"Troy"	2022-04-03	0	0	0	0
"Troy"	2022-04-04	0	0	0	0
"Troy"	2022-04-05	0	0	0	0
"Troy"	2022-04-06	0	0	1	2
"Troy"	2022-04-07	1	0	0	6
"Troy"	2022-04-08	0	0	2	4
"Troy"	2022-04-09	0	0	0	5
"Troy"	2022-04-10	0	0	0	0
"Troy"	2022-04-11	0	1	0	2
"Troy"	2022-04-12	0	1	0	4
"Troy"	2022-04-13	1	0	0	4
"Troy"	2022-04-14	0	0	0	5
"Troy"	2022-04-15	0	0	0	1
"Troy"	2022-04-16	0	0	0	0
"Troy"	2022-04-17	0	0	0	0
"Troy"	2022-04-18	0	0	0	2
"Troy"	2022-04-19	0	0	0	2
"Troy"	2022-04-20	0	0	1	0
"Troy"	2022-04-21	0	0	0	3
"Troy"	2022-04-22	0	0	1	4
"Troy"	2022-04-23	0	0	0	0
"Troy"	2022-04-24	0	0	0	0
"Troy"	2022-04-25	0	0	0	3
"Troy"	2022-04-26	0	0	0	2
"Troy"	2022-04-27	0	0	0	0
"Troy"	2022-04-28	0	0	2	0
"Troy"	2022-04-29	0	0	1	9
"Troy"	2022-04-30	1	0	0	1
"Troy"	2022-05-01	0	0	0	0
"Troy"	2022-05-02	0	1	0	2
"Troy"	2022-05-03	0	0	1	2
"Troy"	2022-05-04	0	0	1	4
"Troy"	2022-05-05	0	0	0	1
"Troy"	2022-05-06	0	0	0	1
"Troy"	2022-05-07	0	0	0	0
"Troy"	2022-05-08	0	0	0	4
"Troy"	2022-05-09	0	0	0	0
"Troy"	2022-05-10	0	0	1	5
"Troy"	2022-05-11	0	0	0	4
"Troy"	2022-05-12	0	0	0	1
"Troy"	2022-05-13	0	0	1	2
"Troy"	2022-05-14	0	0	0	1
"Troy"	2022-05-15	0	0	0	0
"Troy"	2022-05-16	0	1	0	0
"Troy"	2022-05-17	1	0	0	2
"Troy"	2022-05-18	0	0	1	1
"Troy"	2022-05-19	0	1	0	1
"Troy"	2022-05-20	0	0	0	4
"Troy"	2022-05-21	0	0	0	0
"Troy"	2022-05-22	0	0	0	1
"Troy"	2022-05-23	0	0	0	3
"Troy"	2022-05-24	0	0	0	0
"Troy"	2022-05-25	0	0	2	3
"Troy"	2022-05-26	1	0	0	4
"Troy"	2022-05-27	0	1	0	2
"Troy"	2022-05-28	0	0	0	0
"Troy"	2022-05-29	0	0	0	0
"Troy"	2022-05-30	0	0	1	1
"Troy"	2022-05-31	0	0	0	5
"Troy"	2022-06-01	0	0	2	3
"Troy"	2022-06-02	0	0	0	2
"Troy"	2022-06-03	1	0	0	1
"Troy"	2022-06-04	1	0	2	0
"Troy"	2022-06-05	0	0	0	0
"Troy"	2022-06-06	0	0	1	0
"Troy"	2022-06-07	0	0	0	0
"Troy"	2022-06-08	0	0	0	4
"Troy"	2022-06-09	0	0	0	0
"Troy"	2022-06-10	1	0	1	0
"Troy"	2022-06-11	0	0	0	1
"Troy"	2022-06-12	0	0	0	0
"Troy"	2022-06-13	0	0	0	3
"Troy"	2022-06-14	0	0	0	0
"Troy"	2022-06-15	0	1	1	0
"Troy"	2022-06-16	0	0	0	2
"Troy"	2022-06-17	1	0	0	1
"Troy"	2022-06-18	0	0	0	1
"Troy"	2022-06-19	0	0	0	0
"Troy"	2022-06-20	0	0	0	0
"Troy"	2022-06-21	0	0	0	2
"Troy"	2022-06-22	0	0	0	1
"Troy"	2022-06-23	0	0	0	0
"Troy"	2022-06-24	0	1	0	0
"Troy"	2022-06-25	3	0	0	0
"Troy"	2022-06-26	0	0	0	0
"Troy"	2022-06-27	0	0	1	0
"Troy"	2022-06-28	0	0	0	2
"Troy"	2022-06-29	0	0	1	5
