"location"	"County"	"sample_collect_date"	"DoseNumber"	"Number_of_Vaccines"	"StandardizedVaccines"	"labels"
"Moscow"	"Latah"	2021-11-29	1	13	0.0486181233404391	"1st Dose"
"Moscow"	"Latah"	2021-11-30	1	17	0.063577545906728	"1st Dose"
"Moscow"	"Latah"	2021-12-01	1	22	0.0822768241145892	"1st Dose"
"Moscow"	"Latah"	2021-12-02	1	17	0.063577545906728	"1st Dose"
"Moscow"	"Latah"	2021-12-03	1	23	0.0860166797561614	"1st Dose"
"Moscow"	"Latah"	2021-12-04	1	6	0.0224391338494334	"1st Dose"
"Moscow"	"Latah"	2021-12-05	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2021-12-06	1	10	0.0373985564157224	"1st Dose"
"Moscow"	"Latah"	2021-12-07	1	34	0.127155091813456	"1st Dose"
"Moscow"	"Latah"	2021-12-08	1	12	0.0448782676988668	"1st Dose"
"Moscow"	"Latah"	2021-12-09	1	18	0.0673174015483002	"1st Dose"
"Moscow"	"Latah"	2021-12-10	1	10	0.0373985564157224	"1st Dose"
"Moscow"	"Latah"	2021-12-11	1	9	0.0336587007741501	"1st Dose"
"Moscow"	"Latah"	2021-12-12	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2021-12-13	1	16	0.0598376902651558	"1st Dose"
"Moscow"	"Latah"	2021-12-14	1	12	0.0448782676988668	"1st Dose"
"Moscow"	"Latah"	2021-12-15	1	9	0.0336587007741501	"1st Dose"
"Moscow"	"Latah"	2021-12-16	1	18	0.0673174015483002	"1st Dose"
"Moscow"	"Latah"	2021-12-17	1	27	0.10097610232245	"1st Dose"
"Moscow"	"Latah"	2021-12-18	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2021-12-19	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2021-12-20	1	14	0.0523579789820113	"1st Dose"
"Moscow"	"Latah"	2021-12-21	1	15	0.0560978346235835	"1st Dose"
"Moscow"	"Latah"	2021-12-22	1	22	0.0822768241145892	"1st Dose"
"Moscow"	"Latah"	2021-12-23	1	14	0.0523579789820113	"1st Dose"
"Moscow"	"Latah"	2021-12-24	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2021-12-26	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2021-12-27	1	10	0.0373985564157224	"1st Dose"
"Moscow"	"Latah"	2021-12-28	1	10	0.0373985564157224	"1st Dose"
"Moscow"	"Latah"	2021-12-29	1	9	0.0336587007741501	"1st Dose"
"Moscow"	"Latah"	2021-12-30	1	24	0.0897565353977336	"1st Dose"
"Moscow"	"Latah"	2021-12-31	1	7	0.0261789894910056	"1st Dose"
"Moscow"	"Latah"	2022-01-01	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-01-02	1	7	0.0261789894910056	"1st Dose"
"Moscow"	"Latah"	2022-01-03	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-01-04	1	9	0.0336587007741501	"1st Dose"
"Moscow"	"Latah"	2022-01-05	1	6	0.0224391338494334	"1st Dose"
"Moscow"	"Latah"	2022-01-06	1	13	0.0486181233404391	"1st Dose"
"Moscow"	"Latah"	2022-01-07	1	11	0.0411384120572946	"1st Dose"
"Moscow"	"Latah"	2022-01-08	1	10	0.0373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-01-09	1	6	0.0224391338494334	"1st Dose"
"Moscow"	"Latah"	2022-01-10	1	13	0.0486181233404391	"1st Dose"
"Moscow"	"Latah"	2022-01-11	1	12	0.0448782676988668	"1st Dose"
"Moscow"	"Latah"	2022-01-12	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2022-01-13	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2022-01-14	1	16	0.0598376902651558	"1st Dose"
"Moscow"	"Latah"	2022-01-15	1	9	0.0336587007741501	"1st Dose"
"Moscow"	"Latah"	2022-01-16	1	7	0.0261789894910056	"1st Dose"
"Moscow"	"Latah"	2022-01-17	1	14	0.0523579789820113	"1st Dose"
"Moscow"	"Latah"	2022-01-18	1	20	0.0747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-01-19	1	11	0.0411384120572946	"1st Dose"
"Moscow"	"Latah"	2022-01-20	1	9	0.0336587007741501	"1st Dose"
"Moscow"	"Latah"	2022-01-21	1	20	0.0747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-01-22	1	9	0.0336587007741501	"1st Dose"
"Moscow"	"Latah"	2022-01-23	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-01-24	1	14	0.0523579789820113	"1st Dose"
"Moscow"	"Latah"	2022-01-25	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-01-26	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2022-01-27	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2022-01-28	1	6	0.0224391338494334	"1st Dose"
"Moscow"	"Latah"	2022-01-29	1	9	0.0336587007741501	"1st Dose"
"Moscow"	"Latah"	2022-01-30	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-01-31	1	7	0.0261789894910056	"1st Dose"
"Moscow"	"Latah"	2022-02-01	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2022-02-02	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2022-02-03	1	6	0.0224391338494334	"1st Dose"
"Moscow"	"Latah"	2022-02-04	1	7	0.0261789894910056	"1st Dose"
"Moscow"	"Latah"	2022-02-05	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-02-06	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-02-07	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-02-08	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-02-09	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-02-10	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-02-11	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-02-12	1	10	0.0373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-02-13	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-02-14	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-02-15	1	15	0.0560978346235835	"1st Dose"
"Moscow"	"Latah"	2022-02-16	1	10	0.0373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-02-17	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-02-18	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-02-19	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-02-20	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-02-21	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2022-02-22	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2022-02-23	1	10	0.0373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-02-24	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-02-25	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-02-26	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-02-27	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-02-28	1	17	0.063577545906728	"1st Dose"
"Moscow"	"Latah"	2022-03-01	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-03-02	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-03-03	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2022-03-04	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-03-05	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-03-06	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-03-07	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-03-08	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-03-09	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-03-10	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-03-11	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-03-12	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-03-13	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-03-14	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-03-15	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-03-16	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-03-17	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-03-18	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-03-19	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-03-21	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-03-22	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-03-23	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-03-24	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-03-25	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-03-26	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-03-28	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-03-29	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-03-30	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-03-31	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-04-01	1	7	0.0261789894910056	"1st Dose"
"Moscow"	"Latah"	2022-04-02	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-04-03	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-04-04	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-04-05	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-04-07	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-04-08	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-04-09	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-04-11	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-04-12	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-04-13	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-04-14	1	7	0.0261789894910056	"1st Dose"
"Moscow"	"Latah"	2022-04-15	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2022-04-16	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-04-18	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-04-19	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-04-20	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-04-21	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-04-22	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-04-23	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-04-25	1	7	0.0261789894910056	"1st Dose"
"Moscow"	"Latah"	2022-04-26	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-04-27	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-04-29	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-04-30	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-05-01	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-05-02	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-05-03	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-05-04	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-05-05	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-05-06	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-05-07	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-05-09	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-05-10	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-05-11	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-05-12	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-05-13	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-05-14	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-05-16	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-05-17	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-05-18	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-05-19	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-05-20	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-05-21	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-05-22	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-05-23	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-05-24	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-05-25	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-05-26	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-05-27	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-05-28	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-05-29	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-05-30	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-05-31	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-06-01	1	9	0.0336587007741501	"1st Dose"
"Moscow"	"Latah"	2022-06-02	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-06-03	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-06-04	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-06-06	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-06-07	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-06-08	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-06-09	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-06-10	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-06-11	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-06-13	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-06-14	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-06-15	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-06-17	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-06-18	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-06-20	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-06-21	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-06-22	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-06-23	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-06-24	1	6	0.0224391338494334	"1st Dose"
"Moscow"	"Latah"	2022-06-25	1	10	0.0373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-06-27	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-06-28	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-06-29	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-06-30	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-07-01	1	7	0.0261789894910056	"1st Dose"
"Moscow"	"Latah"	2022-07-02	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-07-05	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-07-06	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-07-07	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-07-09	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-07-10	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-07-11	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-07-13	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-07-14	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-07-15	1	13	0.0486181233404391	"1st Dose"
"Moscow"	"Latah"	2022-07-16	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-07-19	1	13	0.0486181233404391	"1st Dose"
"Moscow"	"Latah"	2022-07-21	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-07-22	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-07-24	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-07-25	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-07-26	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-07-27	1	6	0.0224391338494334	"1st Dose"
"Moscow"	"Latah"	2022-07-28	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-07-29	1	12	0.0448782676988668	"1st Dose"
"Moscow"	"Latah"	2022-07-30	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-08-02	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-08-03	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-08-04	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-08-05	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-08-06	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-08-10	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-08-11	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-08-12	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-08-13	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-08-15	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-08-16	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-08-17	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-08-18	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-08-19	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-08-20	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-08-21	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-08-22	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-08-23	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-08-24	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-08-26	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-08-29	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-08-30	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-09-01	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-09-02	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-09-07	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-09-09	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-09-10	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-09-12	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-09-13	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-09-14	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-09-15	1	7	0.0261789894910056	"1st Dose"
"Moscow"	"Latah"	2022-09-16	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-09-17	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-09-19	1	6	0.0224391338494334	"1st Dose"
"Moscow"	"Latah"	2022-09-20	1	7	0.0261789894910056	"1st Dose"
"Moscow"	"Latah"	2022-09-21	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-09-22	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-09-23	1	7	0.0261789894910056	"1st Dose"
"Moscow"	"Latah"	2022-09-24	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-09-25	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-09-26	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-09-27	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2022-09-28	1	7	0.0261789894910056	"1st Dose"
"Moscow"	"Latah"	2022-09-29	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-09-30	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-10-02	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-10-03	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-10-04	1	6	0.0224391338494334	"1st Dose"
"Moscow"	"Latah"	2022-10-05	1	6	0.0224391338494334	"1st Dose"
"Moscow"	"Latah"	2022-10-06	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-10-07	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-10-08	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-10-09	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-10-10	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-10-11	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-10-12	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-10-13	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-10-14	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-10-15	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-10-16	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-10-17	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-10-18	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-10-19	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-10-20	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-10-21	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-10-22	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-10-23	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-10-24	1	8	0.0299188451325779	"1st Dose"
"Moscow"	"Latah"	2022-10-25	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-10-26	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-10-27	1	5	0.0186992782078612	"1st Dose"
"Moscow"	"Latah"	2022-10-28	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-10-29	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-10-30	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-10-31	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-11-01	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-11-02	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-11-03	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-11-04	1	6	0.0224391338494334	"1st Dose"
"Moscow"	"Latah"	2022-11-05	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-11-06	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-11-07	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-11-08	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-11-09	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-11-10	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-11-11	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-11-12	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-11-13	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-11-14	1	6	0.0224391338494334	"1st Dose"
"Moscow"	"Latah"	2022-11-15	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-11-17	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-11-18	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-11-19	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-11-21	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-11-22	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-11-23	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-11-27	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-11-29	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-11-30	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-12-01	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-12-02	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-12-03	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-12-04	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-12-05	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-12-07	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-12-10	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-12-11	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-12-12	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-12-13	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-12-14	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-12-16	1	4	0.0149594225662889	"1st Dose"
"Moscow"	"Latah"	2022-12-17	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-12-19	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-12-20	1	2	0.00747971128314447	"1st Dose"
"Moscow"	"Latah"	2022-12-22	1	3	0.0112195669247167	"1st Dose"
"Moscow"	"Latah"	2022-12-27	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-12-28	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-12-30	1	1	0.00373985564157224	"1st Dose"
"Moscow"	"Latah"	2022-12-31	1	1	0.00373985564157224	"1st Dose"
